qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,phishing
2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,1,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,124,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
3,5,3,1,0,5,0,4,0,0,0,0,0,0,0,0,0,1,139,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,1
3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
6,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,3,91,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
5,6,0,9,0,1,0,0,0,0,0,0,0,0,0,0,4,1,175,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,12,1,71,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,229,1
3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,68,1
2,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,69,1
6,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,107,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
6,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72,1
2,17,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,929,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
4,1,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,151,1
5,0,1,9,2,9,0,9,0,0,0,0,0,0,0,0,0,2,230,1
2,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0,0,1,131,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
9,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,2,119,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,85,1
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0
4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1
2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,1
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,1
4,4,2,1,0,2,0,2,0,0,0,0,0,0,0,0,11,2,157,1
2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0
2,0,2,8,0,3,0,0,0,0,1,0,0,0,0,0,0,1,83,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
13,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235,1
2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73,1
3,14,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2,152,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,116,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1
2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,39,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
4,1,2,11,0,2,0,1,0,0,0,0,0,0,0,0,0,1,131,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,1,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,2,67,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,114,1
3,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,83,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1
3,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,161,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
3,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,105,1
1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,187,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
3,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1,163,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,1,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,197,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1
3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
2,1,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,205,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
12,0,0,5,0,3,1,8,0,0,0,0,0,0,0,0,0,1,228,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
14,0,0,5,1,9,0,12,0,0,0,0,0,0,0,0,1,1,263,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
5,2,0,7,1,3,1,2,0,0,0,1,0,0,0,0,2,2,268,1
2,0,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1,210,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
6,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,90,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,77,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1
3,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1,163,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,238,1
3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
6,18,3,2,0,14,0,14,0,0,0,0,0,0,0,0,6,1,336,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
2,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,136,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0
3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,115,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
6,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,109,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
3,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,2,79,1
1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,75,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
5,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,60,0
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
